bundle	all_requests	all_uniq_ifa	segment_requests	segment_uniq_ifa	segment_ifa_share	requests_share	unique_traffic	format_ratio_f10	format_ratio_f41	mean_wincost_f10	bid_floor_f10	mean_wincost_f41	bid_floor_f41	ad_frequency_f10	ad_frequency_f41	views_app	views_ifa	ctr	categories_iab	categories_google	categories_annie	avg_rate_appstore
891340776	61	16	1	3	0.1875	0.016393	2	0.59	0.41	0.005	0.42	0.15	5.01	154306	97639	0	0	0	"[""IAB9-30""]"	"[{""id"":""926"",""value"":""0.2""},{""id"":""105"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""211"",""value"":""0.2""},{""id"":""930"",""value"":""0.1""}]"	"[""Racing (Games)""]"	4.4
465916328	161	58	1	1	0.017241	0.006211	2	1	0	0.005	0.42	0.15	13.5	113617	88126	0	0	0	"[""IAB19"",""IAB5""]"	"[{""id"":""436"",""value"":""0.7""},{""id"":""691"",""value"":""0.3""}]"	"[""unknown""]"	3.2
828824624	324	80	3	11	0.1375	0.009259	3	0.95	0.05	0.005	0.42	0.15	5.01	92094	112195	1	1	0	"[""IAB1"",""IAB9-23""]"	"[{""id"":""577"",""value"":""0.6""},{""id"":""211"",""value"":""0.4""}]"	"[""Photo and Video""]"	3.4
1201093935	23	14	2	6	0.428571	0.086957	1	0.88	0.12	0.005	0.42	0.15	5.01	91854	88126	4	1	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""41"",""value"":""0.6""},{""id"":""211"",""value"":""0.4""}]"	"[""Entertainment""]"	3.3
1212199520	72	23	2	12	0.521739	0.027778	2	0.2	0.8	0.005	0.44	0.15	4.99	91854	95983	0	0	0	"[""IAB17"",""IAB9-30""]"	"[{""id"":""930"",""value"":""0.6""},{""id"":""105"",""value"":""0.4""}]"	"[""unknown""]"	3.5
1041870401	21	13	1	3	0.230769	0.047619	1	0.69	0.31	0.005	0.44	0.15	5.01	91854	162756	0	0	0	"[""IAB5"",""IAB9-30""]"	"[{""id"":""933"",""value"":""0.4""},{""id"":""935"",""value"":""0.3""},{""id"":""381"",""value"":""0.3""}]"	"[""Reference""]"	3.9
954189206	5	2	0	0	0.0	0.0	1	0.77	0.23	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""933"",""value"":""0.5""},{""id"":""211"",""value"":""0.5""}]"	"[""unknown""]"	1.9
1224630457	35	15	0	0	0.0	0.0	2	0.81	0.19	0.005	0.44	0.15	13.5	91854	103384	0	0	0	"[""IAB2""]"	"[{""id"":""654"",""value"":""0.5""},{""id"":""1548"",""value"":""0.5""}]"	"[""Business""]"	4.7
672250808	350	32	3	13	0.40625	0.008571	3	1	0	0.005	0.42	0.15	13.5	56905	88126	1	1	0	"[""IAB17"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""539"",""value"":""0.2""},{""id"":""294"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""1174"",""value"":""0.2""}]"	"[""unknown""]"	4.6
770177884	134	81	1	11	0.135802	0.007463	1	0	1	0.005	0.44	0.15	5.02	91854	117514	1	1	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""926"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""919"",""value"":""0.3""}]"	"[""Adventure (Games)"",""Arcade (Games)""]"	4.4
506146809	33	18	2	2	0.111111	0.060606	1	0.98	0.02	0.005	0.42	0.15	13.5	104502	88126	0	0	0	"[""IAB1"",""IAB1-6""]"	"[{""id"":""1325"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""1087"",""value"":""0.2""},{""id"":""617"",""value"":""0.2""}]"	"[""Music""]"	3.9
666826901	29	9	2	1	0.111111	0.068966	2	1	0	0.005	0.42	0.15	13.5	91854	88126	0	0	0	"[""IAB5"",""IAB9-30""]"	"[{""id"":""937"",""value"":""0.4""},{""id"":""105"",""value"":""0.2""},{""id"":""692"",""value"":""0.2""},{""id"":""1494"",""value"":""0.2""}]"	"[""unknown""]"	4.5
1230068427	170	24	2	1	0.041667	0.011765	4	0.95	0.05	0.005	0.42	0.15	13.5	57516	132603	0	0	0	"[""IAB9-30"",""IAB9-5""]"	"[{""id"":""937"",""value"":""0.4""},{""id"":""381"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""}]"	"[""unknown""]"	4.4
978726175	27	21	2	8	0.380952	0.074074	1	0.14	0.86	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB18""]"	"[{""id"":""11"",""value"":""0.2""},{""id"":""656"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""269"",""value"":""0.2""},{""id"":""953"",""value"":""0.1""}]"	"[""Productivity""]"	4.6
952148777	30	17	2	1	0.058824	0.066667	2	0.98	0.02	0.005	0.44	0.15	13.5	38840	88126	0	0	0	"[""IAB1"",""IAB1-6""]"	null	"[""Music""]"	2.1
1265709674	39	21	1	5	0.238095	0.025641	1	1	0	0.005	0.42	0.15	13.5	202972	88126	0	0	0	"[""IAB19""]"	[]	"[""unknown""]"	4.2
603189215	31	20	0	0	0.0	0.0	1	0.75	0.25	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1-1"",""IAB5""]"	"[{""id"":""608"",""name"":"""",""value"":""0.2""},{""id"":""35"",""name"":"""",""value"":""0.2""},{""id"":""1462"",""name"":"""",""value"":""0.2""},{""id"":""22"",""name"":"""",""value"":""0.2""}]"	"[""unknown""]"	4.3
1213333160	133	20	4	1	0.05	0.030075	5	1	0	0.005	0.43	0.15	13.5	109657	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5"",""IAB9-7""]"	"[{""id"":""105"",""value"":""0.4""},{""id"":""39"",""value"":""0.3""},{""id"":""926"",""value"":""0.3""}]"	"[""Board (Games)"",""Card (Games)""]"	4.5
1200758624	4	4	1	2	0.5	0.25	1	0	1	0.005	0.44	0.15	5.01	91854	88126	0	0	0	"[""IAB1"",""IAB9-25"",""IAB9-30""]"	null	"[""Word (Games)""]"	4.9
688242393	326	63	5	10	0.15873	0.015337	4	0.96	0.04	0.005	0.42	0.15	5.01	17874	47042	12	3	0	"[""IAB18"",""IAB19""]"	"[{""id"":""968"",""value"":""0.6""},{""id"":""1351"",""value"":""0.4""}]"	"[""unknown""]"	1.4
1082252587	4	2	0	0	0.0	0.0	4	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB18""]"	"[{""id"":""224"",""value"":""0.2""},{""id"":""1417"",""value"":""0.2""},{""id"":""362"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""}]"	"[""Health and Fitness""]"	3.8
307880732	86	3	0	0	0.0	0.0	6	1	0	0.005	0.44	0.15	13.5	132234	88126	0	0	0	"[""IAB12"",""IAB14""]"	null	"[""Social Networking""]"	4.6
629019487	46	26	1	1	0.038462	0.021739	2	1	0	0.005	0.42	0.15	13.5	19469	88126	0	0	0	"[""IAB19""]"	"[{""id"":""1462"",""value"":""0.5""},{""id"":""735"",""value"":""0.3""},{""id"":""211"",""value"":""0.2""}]"	"[""Utilities""]"	4.3
992332888	102	30	0	0	0.0	0.0	3	1	0	0.005	0.44	0.15	13.5	48763	88126	0	0	0	"[""IAB19""]"	"[{""id"":""498"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""1109"",""value"":""0.3""}]"	"[""Productivity""]"	4.6
959825251	39	25	1	1	0.04	0.025641	1	0.92	0.08	0.005	0.44	0.15	13.5	30196	88126	0	0	0	"[""IAB13"",""IAB19""]"	"[{""id"":""814"",""name"":"""",""value"":""1""}]"	"[""unknown""]"	3.9
778789123	63	20	4	4	0.2	0.063492	3	0	1	0.005	0.44	0.15	5.02	91854	88937	2	1	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""926"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""Action (Games)"",""Arcade (Games)""]"	4.4
689639314	167	39	2	5	0.128205	0.011976	4	0.86	0.14	0.005	0.42	0.15	5.01	39872	80723	0	0	0	"[""IAB1-1""]"	"[{""id"":""870"",""name"":"""",""value"":""0.3""},{""id"":""690"",""name"":"""",""value"":""0.3""},{""id"":""1071"",""name"":"""",""value"":""0.2""},{""id"":""529"",""name"":"""",""value"":""0.2""}]"	"[""unknown""]"	4.6
946284033	60	27	2	3	0.111111	0.033333	2	0.82	0.18	0.005	0.42	0.15	5.01	91854	88126	0	0	0	"[""IAB18"",""IAB9-23""]"	"[{""id"":""577"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""Photo and Video""]"	4.2
1137406490	52	22	1	2	0.090909	0.019231	1	0.71	0.29	0.005	0.42	0.15	5.02	23875	9120	1	1	0	"[""IAB15-10"",""IAB20""]"	"[{""id"":""63"",""value"":""1""}]"	"[""Weather""]"	4.7
1164861766	301	68	2	7	0.102941	0.006645	3	0	1	0.005	0.44	0.15	13.5	91854	129301	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""105"",""value"":""0.4""},{""id"":""447"",""value"":""0.2""},{""id"":""211"",""value"":""0.2""},{""id"":""926"",""value"":""0.2""}]"	"[""Action (Games)"",""Strategy (Games)""]"	4.7
586538520	11	5	1	2	0.4	0.090909	1	0	1	0.005	0.44	0.15	4.99	91854	12726	0	0	0	"[""IAB18""]"	"[{""id"":""656"",""value"":""0.4""},{""id"":""137"",""value"":""0.4""},{""id"":""529"",""value"":""0.2""}]"	"[""unknown""]"	4.9
834533527	10	4	1	5	1.25	0.1	1	0	1	0.005	0.44	0.15	13.5	91854	182018	0	0	0	"[""IAB5"",""IAB9-30""]"	"[{""id"":""931"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""},{""id"":""926"",""value"":""0.2""}]"	"[""Sports (Games)"",""Racing (Games)""]"	4.6
1056521360	26	9	2	2	0.222222	0.076923	4	0.87	0.13	0.005	0.44	0.15	4.99	91854	88126	0	0	0	"[""IAB18"",""IAB9-23""]"	"[{""id"":""577"",""value"":""0.4""},{""id"":""1462"",""value"":""0.4""},{""id"":""439"",""value"":""0.2""}]"	"[""Photo and Video"",""Overall""]"	4.6
1169652848	41	18	3	8	0.444444	0.073171	2	0.94	0.06	0.005	0.42	0.15	5.01	106495	30000	0	0	0	"[""IAB1"",""IAB9-25"",""IAB9-30""]"	"[{""id"":""317"",""value"":""0.3""},{""id"":""622"",""value"":""0.2""},{""id"":""318"",""value"":""0.2""},{""id"":""211"",""value"":""0.2""},{""id"":""529"",""value"":""0.2""}]"	"[""unknown""]"	4.2
410787880	78	45	2	3	0.066667	0.025641	1	0	1	0.005	0.44	0.15	5.01	91854	52110	1	1	0	"[""IAB18"",""IAB19""]"	"[{""id"":""582"",""value"":""0.2""},{""id"":""1358"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""5"",""value"":""0.2""},{""id"":""1323"",""value"":""0.2""}]"	"[""unknown""]"	4.1
904275738	642	76	5	8	0.105263	0.007788	6	0.81	0.19	0.005	0.42	0.15	5.02	105804	130527	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""926"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""922"",""value"":""0.2""},{""id"":""935"",""value"":""0.2""},{""id"":""105"",""value"":""0.1""}]"	"[""Strategy (Games)"",""Board (Games)""]"	4.3
1247799681	37	5	0	0	0.0	0.0	5	0.38	0.62	0.005	0.44	0.15	13.5	91854	55457	0	0	0	"[""IAB1-6"",""IAB19""]"	"[{""id"":""220"",""name"":"""",""value"":""0.8""},{""id"":""35"",""name"":"""",""value"":""0.2""}]"	"[""unknown""]"	4.5
1062131118	38	22	1	1	0.045455	0.026316	2	0.86	0.14	0.005	0.42	0.15	13.5	67727	334128	0	0	0	"[""IAB14"",""IAB9-23""]"	"[{""id"":""1383"",""value"":""1""}]"	"[""unknown""]"	3.4
1090525577	11	5	0	0	0.0	0.0	2	1	0	0.005	0.44	0.15	13.5	111821	88126	0	0	0	"[""IAB22"",""IAB8""]"	"[{""id"":""276"",""name"":"""",""value"":""0.7""},{""id"":""1523"",""name"":"""",""value"":""0.3""}]"	"[""unknown""]"	4.8
969934912	14	13	1	7	0.538462	0.071429	1	0	1	0.005	0.44	0.15	13.5	91854	126935	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""926"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""},{""id"":""41"",""value"":""0.2""}]"	"[""Action (Games)"",""Arcade (Games)""]"	4.7
1203265910	51	27	1	2	0.074074	0.019608	2	0.98	0.02	0.005	0.42	0.15	13.5	30000	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""1492"",""value"":""0.6""},{""id"":""105"",""value"":""0.4""}]"	"[""unknown""]"	4.8
1118825242	2	1	2	1	1.0	1.0	2	0	1	0.005	0.44	0.15	5.0	91854	88126	0	0	0	"[""IAB1""]"	null	"[""Entertainment""]"	4.3
1042479814	358	51	4	3	0.058824	0.011173	5	0.86	0.14	0.005	0.42	0.15	5.02	48351	33311	3	1	0	"[""IAB9-30""]"	"[{""id"":""931"",""value"":""0.2""},{""id"":""676"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""622"",""value"":""0.2""}]"	"[""unknown""]"	4.9
908360798	27	17	1	1	0.058824	0.037037	1	0.88	0.12	0.005	0.42	0.15	13.5	91854	30665	0	0	0	"[""IAB5""]"	"[{""id"":""386"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""1533"",""value"":""0.3""},{""id"":""384"",""value"":""0.2""}]"	"[""Reference""]"	2.1
968232460	26	18	1	7	0.388889	0.038462	1	0	1	0.005	0.44	0.15	5.01	91854	47371	6	4	0	"[""IAB5""]"	"[{""id"":""1498"",""value"":""0.7""},{""id"":""381"",""value"":""0.3""}]"	"[""Reference""]"	3.1
1234500360	119	29	2	13	0.448276	0.016807	2	0.78	0.22	0.005	0.42	0.15	5.01	63501	146958	1	1	0	"[""IAB1"",""IAB9-30""]"	null	"[""Sports (Games)"",""Action (Games)"",""Games""]"	3.6
1166963725	50	23	3	12	0.521739	0.06	2	0.59	0.41	0.005	0.44	0.15	5.02	91854	14727	0	0	0	"[""IAB18""]"	"[{""id"":""41"",""value"":""1""}]"	"[""unknown""]"	3.6
1091736385	102	44	1	6	0.136364	0.009804	2	0	1	0.005	0.44	0.15	5.02	91854	52106	0	0	0	"[""IAB14"",""IAB19""]"	"[{""id"":""211"",""value"":""0.7""},{""id"":""675"",""value"":""0.3""}]"	"[""Utilities""]"	4.4
1067329645	171	40	5	4	0.1	0.02924	4	0.96	0.04	0.005	0.42	0.15	4.99	24785	65707	0	0	0	"[""IAB1""]"	null	"[""unknown""]"	2.4
762131394	311	56	2	2	0.035714	0.006431	4	0	1	0.005	0.44	0.15	13.5	91854	94186	0	0	0	"[""IAB9-30"",""IAB9-5""]"	"[{""id"":""937"",""value"":""0.2""},{""id"":""1111"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""925"",""value"":""0.2""},{""id"":""105"",""value"":""0.1""}]"	"[""Adventure (Games)"",""Puzzle (Games)""]"	4.2
496523788	17	7	0	0	0.0	0.0	2	0.67	0.33	0.005	0.44	0.15	13.5	91854	33352	0	0	0	"[""IAB1"",""IAB18""]"	"[{""id"":""577"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""unknown""]"	4.8
1059138072	6	3	0	0	0.0	0.0	2	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30""]"	"[{""id"":""105"",""value"":""0.4""},{""id"":""926"",""value"":""0.3""},{""id"":""919"",""value"":""0.3""}]"	"[""unknown""]"	4.9
961073150	869	99	4	5	0.050505	0.004603	6	0.93	0.07	0.005	0.42	0.15	102.22	128609	66127	0	0	0	"[""IAB19""]"	"[{""id"":""902"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""Utilities""]"	3.5
766515209	191	37	1	1	0.027027	0.005236	3	0.83	0.17	0.005	0.42	0.15	5.01	177451	171373	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	null	"[""Family (Games)"",""Puzzle (Games)""]"	4.2
975443582	15	13	1	1	0.076923	0.066667	1	0.86	0.14	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB2""]"	"[{""id"":""1089"",""value"":""0.4""},{""id"":""211"",""value"":""0.3""},{""id"":""1091"",""value"":""0.2""}]"	"[""Business""]"	4.4
1091948383	10	8	1	4	0.5	0.1	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB17"",""IAB9-30""]"	"[{""id"":""932"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""}]"	"[""Sports (Games)"",""Simulation (Games)""]"	4.4
642921173	35	12	2	7	0.583333	0.057143	3	0.9	0.1	0.005	0.42	0.15	5.01	49721	215889	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""885"",""value"":""0.7""},{""id"":""461"",""value"":""0.3""}]"	"[""unknown""]"	4.1
1200443645	205	75	2	24	0.32	0.009756	2	0.95	0.05	0.005	0.42	0.15	5.02	59647	44099	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""1311"",""value"":""0.2""},{""id"":""932"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""105"",""value"":""0.2""}]"	"[""Action (Games)"",""Arcade (Games)"",""Games""]"	4.3
967725415	96	33	3	9	0.272727	0.03125	3	1	0	0.005	0.42	0.15	13.5	83359	88126	5	2	0	"[""IAB18""]"	"[{""id"":""577"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""1109"",""value"":""0.3""}]"	"[""unknown""]"	2.8
1110667093	55	20	1	3	0.15	0.018182	2	0.54	0.46	0.005	0.42	0.15	5.01	91854	94325	0	0	0	"[""IAB18"",""IAB9-23""]"	"[{""id"":""146"",""value"":""0.5""},{""id"":""577"",""value"":""0.3""},{""id"":""185"",""value"":""0.2""}]"	"[""unknown""]"	1.1
936839198	89	25	3	4	0.16	0.033708	2	0.86	0.14	0.005	0.42	0.15	4.99	82887	74559	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""926"",""value"":""0.3""},{""id"":""927"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""}]"	"[""Action (Games)"",""Arcade (Games)""]"	4.5
1253786431	104	36	3	2	0.055556	0.028846	2	0	1	0.005	0.44	0.15	5.02	91854	30000	1	1	0	"[""IAB19""]"	"[{""id"":""1279"",""value"":""0.6""},{""id"":""902"",""value"":""0.4""}]"	"[""Productivity""]"	4.7
870092728	596	134	8	2	0.014925	0.013423	3	0.88	0.12	0.005	0.44	0.15	5.01	47082	30430	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-7""]"	[]	"[""Card (Games)""]"	4.3
1179358012	41	21	2	1	0.047619	0.04878	2	0.45	0.55	0.005	0.44	0.15	13.5	91854	97804	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""105"",""value"":""0.4""},{""id"":""926"",""value"":""0.3""},{""id"":""447"",""value"":""0.3""}]"	"[""Trivia (Games)""]"	4.6
1237450813	70	35	4	1	0.028571	0.057143	2	0	1	0.005	0.44	0.15	5.01	91854	91474	6	1	0	"[""IAB19"",""IAB9-23""]"	"[{""id"":""529"",""name"":"""",""value"":""0.4""},{""id"":""847"",""name"":"""",""value"":""0.4""},{""id"":""978"",""name"":"""",""value"":""0.2""},{""id"":""1222"",""name"":"""",""value"":""0.1""}]"	"[""unknown""]"	4.8
446306807	35	13	3	2	0.153846	0.085714	2	1	0	0.005	0.42	0.15	13.5	19580	88126	0	0	0	"[""IAB1"",""IAB19""]"	"[{""id"":""224"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""487"",""value"":""0.3""},{""id"":""1071"",""value"":""0.2""}]"	"[""unknown""]"	3.4
1294082571	6	4	2	3	0.75	0.333333	2	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30""]"	[]	"[""unknown""]"	4.3
512257785	81	29	3	3	0.103448	0.037037	2	0.9	0.1	0.005	0.42	0.15	5.01	90570	88126	0	0	0	"[""IAB20"",""IAB5""]"	"[{""id"":""692"",""value"":""0.3""},{""id"":""1265"",""value"":""0.3""},{""id"":""108"",""value"":""0.2""},{""id"":""1264"",""value"":""0.2""}]"	"[""unknown""]"	4.5
1320922251	17	10	0	0	0.0	0.0	2	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB14"",""IAB8""]"	"[{""id"":""32"",""name"":"""",""value"":""0.3""},{""id"":""901"",""name"":"""",""value"":""0.2""},{""id"":""807"",""name"":"""",""value"":""0.2""},{""id"":""1142"",""name"":"""",""value"":""0.1""},{""id"":""43"",""name"":"""",""value"":""0.1""}]"	"[""unknown""]"	4.6
904272322	101	49	1	15	0.306122	0.009901	2	1	0	0.005	0.42	0.15	13.5	150752	88126	2	2	0	"[""IAB9-30""]"	"[{""id"":""211"",""value"":""0.5""},{""id"":""930"",""value"":""0.3""},{""id"":""105"",""value"":""0.2""}]"	"[""Family (Games)"",""Arcade (Games)""]"	3.9
857449903	17	7	2	2	0.285714	0.117647	2	0.61	0.39	0.005	0.42	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""1311"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""928"",""value"":""0.2""},{""id"":""930"",""value"":""0.2""},{""id"":""105"",""value"":""0.1""}]"	"[""Strategy (Games)"",""Arcade (Games)""]"	4.2
1280866560	41	15	2	2	0.133333	0.04878	2	0.83	0.17	0.005	0.42	0.15	4.99	42250	30000	0	0	0	"[""IAB1"",""IAB9-30""]"	[]	"[""unknown""]"	4.2
625458492	673	80	2	5	0.0625	0.002972	4	0.81	0.19	0.005	0.36	0.15	0.36	101968	97992	1	1	0	"[""IAB19""]"	"[{""id"":""304"",""value"":""0.2""},{""id"":""224"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""78"",""value"":""0.2""}]"	"[""Utilities"",""Overall""]"	3.8
1173688324	40	10	1	2	0.2	0.025	3	0.81	0.19	0.005	0.44	0.15	5.01	220625	70712	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""1311"",""value"":""0.2""},{""id"":""926"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""930"",""value"":""0.2""}]"	"[""Action (Games)"",""Arcade (Games)""]"	4.2
1042212770	10	10	1	2	0.2	0.1	1	0	1	0.005	0.44	0.15	5.01	91854	88126	0	0	0	"[""IAB5""]"	"[{""id"":""933"",""value"":""0.4""},{""id"":""935"",""value"":""0.3""},{""id"":""381"",""value"":""0.3""}]"	"[""unknown""]"	1.8
742170618	4	2	0	0	0.0	0.0	2	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB19"",""IAB9-23""]"	null	"[""unknown""]"	2.7
1213335509	60	32	2	41	1.28125	0.033333	2	0	1	0.005	0.44	0.15	13.5	91854	106915	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""105"",""value"":""0.6""},{""id"":""927"",""value"":""0.4""}]"	"[""Racing (Games)""]"	2.3
940080477	6	4	1	3	0.75	0.166667	2	1	0	0.005	0.42	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30"",""IAB9-5""]"	"[{""id"":""246"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""1533"",""value"":""0.2""},{""id"":""1071"",""value"":""0.2""}]"	"[""unknown""]"	4.6
997090501	23885	91	2	13	0.142857	8.4e-05	2	0.31	0.69	0.005	0.44	0.15	5.01	9768	8691	0	0	0	"[""IAB14"",""IAB19""]"	[]	"[""unknown""]"	3.9
369691844	52	15	0	0	0.0	0.0	3	0.98	0.02	0.005	0.44	0.15	13.5	59783	88126	0	0	0	"[""IAB20""]"	"[{""id"":""685"",""value"":""0.3""},{""id"":""667"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""268"",""value"":""0.1""}]"	"[""Navigation""]"	4.3
909240807	15	5	1	1	0.2	0.066667	3	0.43	0.57	0.005	0.44	0.15	5.01	318829	73289	0	0	0	"[""IAB1"",""IAB18""]"	"[{""id"":""577"",""value"":""1""}]"	"[""unknown""]"	2.4
1258962959	199	58	3	34	0.586207	0.015075	2	0	1	0.005	0.44	0.15	13.5	91854	113283	0	0	0	"[""IAB9-30""]"	"[{""id"":""930"",""value"":""1""}]"	"[""unknown""]"	4.3
769737983	496	212	2	61	0.287736	0.004032	2	0	1	0.005	0.44	0.15	13.5	91854	103303	0	0	0	"[""IAB17"",""IAB9-30""]"	"[{""id"":""932"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""Sports (Games)"",""Arcade (Games)"",""Overall"",""Games""]"	4.3
521559009	2340	90	43	1	0.011111	0.018376	19	0.96	0.04	0.005	0.42	0.15	5.01	93352	77428	1	1	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""937"",""value"":""0.4""},{""id"":""1462"",""value"":""0.4""},{""id"":""105"",""value"":""0.2""}]"	"[""Word (Games)""]"	4.4
1207801126	33	15	2	18	1.2	0.060606	2	0	1	0.005	0.44	0.15	13.5	91854	135499	0	0	0	"[""IAB9-30""]"	"[{""id"":""1495"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""},{""id"":""930"",""value"":""0.1""}]"	"[""Sports (Games)"",""Racing (Games)""]"	4.8
1208322173	29	16	1	1	0.0625	0.034483	2	0	1	0.005	0.44	0.15	4.99	91854	59703	0	0	0	"[""IAB19"",""IAB20"",""IAB5""]"	"[{""id"":""1265"",""name"":"""",""value"":""0.6""},{""id"":""108"",""name"":"""",""value"":""0.4""}]"	"[""Reference""]"	4.5
999623871	111	27	2	7	0.259259	0.018018	3	0.67	0.33	0.005	0.42	0.15	13.5	63804	159442	0	0	0	"[""IAB9-30""]"	"[{""id"":""927"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""Racing (Games)"",""Games"",""Simulation (Games)""]"	4.3
1132971641	35	20	1	5	0.25	0.028571	2	0.69	0.31	0.005	0.42	0.15	5.01	91854	74367	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""886"",""value"":""0.6""},{""id"":""882"",""value"":""0.4""}]"	"[""Adventure (Games)""]"	2.3
699789499	12	6	1	1	0.166667	0.083333	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30"",""IAB9-5""]"	"[{""id"":""937"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""},{""id"":""926"",""value"":""0.1""}]"	"[""Adventure (Games)"",""Puzzle (Games)""]"	4.8
1127492845	25	7	4	6	0.857143	0.16	3	1	0	0.005	0.42	0.15	13.5	91854	88126	0	0	0	"[""IAB5"",""IAB9-25"",""IAB9-30""]"	"[{""id"":""105"",""value"":""0.4""},{""id"":""447"",""value"":""0.3""},{""id"":""926"",""value"":""0.3""}]"	"[""Family (Games)"",""Role Playing (Games)""]"	3.6
949883221	32	20	2	17	0.85	0.0625	2	0	1	0.005	0.44	0.15	13.5	91854	59680	0	0	0	"[""IAB9-30""]"	"[{""id"":""1495"",""value"":""0.2""},{""id"":""927"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""105"",""value"":""0.2""},{""id"":""926"",""value"":""0.1""}]"	"[""Sports (Games)"",""Racing (Games)"",""Games""]"	4.4
